order_id,order_status
36040,PENDING_PAYMENT
36041,PROCESSING
36042,COMPLETE
36043,PENDING
36044,ON_HOLD
36045,PROCESSING
36046,CLOSED
36047,COMPLETE
36048,COMPLETE
36049,COMPLETE
36050,PENDING
36051,CLOSED
36052,PENDING_PAYMENT
36053,COMPLETE
36054,PENDING_PAYMENT
36055,PENDING_PAYMENT
36056,PENDING
36057,COMPLETE
36058,CLOSED
36059,ON_HOLD
36060,PENDING_PAYMENT
36061,PENDING
36062,COMPLETE
36063,CLOSED
36064,PENDING_PAYMENT
36065,PROCESSING
36066,PENDING
36067,CLOSED
36068,CLOSED
36069,COMPLETE
36070,COMPLETE
36071,PENDING_PAYMENT
36072,PROCESSING
36073,COMPLETE
36074,COMPLETE
36075,PENDING_PAYMENT
36076,COMPLETE
36077,COMPLETE
36078,CLOSED
36079,PENDING_PAYMENT
36080,ON_HOLD
36081,CLOSED
36082,PENDING_PAYMENT
36083,PENDING
36084,CLOSED
36085,COMPLETE
36086,COMPLETE
36087,COMPLETE
36088,CLOSED
36089,PROCESSING
36090,ON_HOLD
36091,PENDING_PAYMENT
36092,PENDING_PAYMENT
36093,PROCESSING
36094,PENDING_PAYMENT
36095,CLOSED
36096,PENDING_PAYMENT
36097,CLOSED
36098,PENDING
36099,PENDING_PAYMENT
36100,COMPLETE
36101,PENDING
36102,PENDING
36103,PROCESSING
36104,PENDING
36105,PENDING
36106,COMPLETE
36107,COMPLETE
36108,PROCESSING
36109,PENDING_PAYMENT
36110,COMPLETE
36111,COMPLETE
36112,PENDING
36113,PAYMENT_REVIEW
36114,COMPLETE
36115,COMPLETE
36116,ON_HOLD
36117,ON_HOLD
36118,COMPLETE
36119,PENDING_PAYMENT
36120,COMPLETE
36121,ON_HOLD
36122,PROCESSING
36123,COMPLETE
36124,PROCESSING
36125,COMPLETE
36126,COMPLETE
36127,PENDING
36128,PENDING_PAYMENT
36129,PENDING
36130,PENDING_PAYMENT
36131,COMPLETE
36132,PENDING_PAYMENT
36133,COMPLETE
36134,CLOSED
36135,PENDING_PAYMENT
36136,COMPLETE
36137,PENDING_PAYMENT
36138,COMPLETE
36139,COMPLETE
36140,PROCESSING
36141,CLOSED
36142,COMPLETE
36143,COMPLETE
36144,COMPLETE
36145,COMPLETE
36146,PENDING_PAYMENT
36147,ON_HOLD
36148,PENDING_PAYMENT
36149,PROCESSING
36150,COMPLETE
36151,ON_HOLD
36152,COMPLETE
36153,COMPLETE
36154,COMPLETE
36155,SUSPECTED_FRAUD
36156,COMPLETE
36157,COMPLETE
36158,PENDING
36159,PROCESSING
36160,PENDING_PAYMENT
36161,PENDING
36162,PROCESSING
36163,COMPLETE
36164,CLOSED
36165,PROCESSING
36166,COMPLETE
36167,CLOSED
36168,PROCESSING
36169,CLOSED
36170,COMPLETE
36171,PENDING_PAYMENT
36172,ON_HOLD
36173,COMPLETE
36174,COMPLETE
36175,COMPLETE
36176,PENDING
36177,PROCESSING
36178,COMPLETE
36179,PENDING
36180,PROCESSING
36181,CLOSED
36182,COMPLETE
36183,COMPLETE
36184,ON_HOLD
36185,PROCESSING
36186,COMPLETE
36187,PENDING_PAYMENT
36188,ON_HOLD
36189,COMPLETE
36190,CLOSED
36191,PROCESSING
36192,CLOSED
36193,COMPLETE
36194,COMPLETE
36195,PENDING_PAYMENT
36196,COMPLETE
36197,CANCELED
36198,CLOSED
36199,CLOSED
36200,PENDING_PAYMENT
36201,COMPLETE
36202,SUSPECTED_FRAUD
36203,COMPLETE
36204,COMPLETE
36205,CLOSED
36206,PROCESSING
36207,ON_HOLD
36208,PENDING_PAYMENT
36209,CLOSED
36210,PENDING
36211,COMPLETE
36212,PENDING_PAYMENT
36213,COMPLETE
36214,PROCESSING
36215,COMPLETE
36216,PENDING
36217,COMPLETE
36218,PENDING_PAYMENT
36219,COMPLETE
36220,COMPLETE
36221,COMPLETE
36222,SUSPECTED_FRAUD
36223,PENDING
36224,COMPLETE
36225,ON_HOLD
36226,PROCESSING
36227,COMPLETE
36228,PROCESSING
36229,CLOSED
36230,CLOSED
36231,COMPLETE
36232,COMPLETE
36233,PAYMENT_REVIEW
36234,PROCESSING
36235,PENDING_PAYMENT
36236,COMPLETE
36237,CLOSED
36238,COMPLETE
36239,PROCESSING
36240,PENDING_PAYMENT
36241,COMPLETE
36242,PROCESSING
36243,PENDING_PAYMENT
36244,ON_HOLD
36245,PENDING
36246,PENDING_PAYMENT
36247,COMPLETE
36248,COMPLETE
36249,PENDING_PAYMENT
36250,COMPLETE
36251,CLOSED
36252,ON_HOLD
36253,CANCELED
36254,COMPLETE
36255,COMPLETE
36256,PENDING_PAYMENT
36257,PENDING_PAYMENT
36258,COMPLETE
36259,PENDING
36260,CLOSED
36261,PROCESSING
36262,COMPLETE
36263,PENDING_PAYMENT
36264,PENDING_PAYMENT
36265,CANCELED
36266,PENDING
36267,COMPLETE
36268,PENDING
36269,PENDING_PAYMENT
36270,COMPLETE
36271,ON_HOLD
36272,PENDING
36273,COMPLETE
36274,COMPLETE
36275,PENDING
36276,COMPLETE
36277,COMPLETE
36278,PROCESSING
36279,SUSPECTED_FRAUD
36280,CLOSED
36281,COMPLETE
36282,PENDING
36283,PENDING_PAYMENT
36284,COMPLETE
36285,ON_HOLD
36286,CLOSED
36287,COMPLETE
36288,CLOSED
36289,PENDING
36290,PENDING
36291,COMPLETE
36292,COMPLETE
36293,COMPLETE
36294,SUSPECTED_FRAUD
36295,COMPLETE
36296,PENDING_PAYMENT
36297,PROCESSING
36298,PROCESSING
36299,PENDING
36300,PENDING
36301,PENDING_PAYMENT
36302,PENDING
36303,PENDING_PAYMENT
36304,PENDING_PAYMENT
36305,PROCESSING
36306,PROCESSING
36307,PENDING_PAYMENT
36308,PENDING_PAYMENT
36309,ON_HOLD
36310,CLOSED
36311,PENDING_PAYMENT
36312,PENDING_PAYMENT
36313,PENDING_PAYMENT
36314,PENDING
36315,PENDING_PAYMENT
36316,PROCESSING
36317,COMPLETE
36318,COMPLETE
36319,COMPLETE
36320,CLOSED
36321,COMPLETE
36322,PENDING
36323,PROCESSING
36324,PROCESSING
36325,COMPLETE
36326,COMPLETE
36327,COMPLETE
36328,CLOSED
36329,PROCESSING
36330,CLOSED
36331,COMPLETE
36332,COMPLETE
36333,CANCELED
36334,PENDING
36335,PENDING_PAYMENT
36336,ON_HOLD
36337,PENDING_PAYMENT
36338,PENDING
36339,PENDING_PAYMENT
36340,CLOSED
36341,CLOSED
36342,CLOSED
36343,CLOSED
36344,SUSPECTED_FRAUD
36345,PENDING
36346,PENDING
36347,PENDING_PAYMENT
36348,COMPLETE
36349,COMPLETE
36350,PENDING_PAYMENT
36351,PENDING_PAYMENT
36352,PROCESSING
36353,ON_HOLD
36354,COMPLETE
36355,COMPLETE
36356,PENDING_PAYMENT
36357,ON_HOLD
36358,PROCESSING
36359,CANCELED
36360,ON_HOLD
36361,PENDING
36362,CANCELED
36363,COMPLETE
36364,PROCESSING
36365,PENDING
36366,COMPLETE
36367,COMPLETE
36368,COMPLETE
36369,CLOSED
36370,COMPLETE
36371,ON_HOLD
36372,COMPLETE
36373,COMPLETE
36374,PROCESSING
36375,PENDING_PAYMENT
36376,PENDING_PAYMENT
36377,CANCELED
36378,ON_HOLD
36379,PENDING_PAYMENT
36380,COMPLETE
36381,PENDING_PAYMENT
36382,PENDING_PAYMENT
36383,COMPLETE
36384,PROCESSING
36385,COMPLETE
36386,COMPLETE
36387,PENDING_PAYMENT
36388,COMPLETE
36389,PENDING_PAYMENT
36390,COMPLETE
36391,COMPLETE
36392,CLOSED
36393,ON_HOLD
36394,PENDING_PAYMENT
36395,PROCESSING
36396,PAYMENT_REVIEW
36397,PROCESSING
36398,PROCESSING
36399,CLOSED
36400,PENDING_PAYMENT
36401,COMPLETE
36402,ON_HOLD
36403,COMPLETE
36404,PENDING_PAYMENT
36405,PENDING_PAYMENT
36406,ON_HOLD
36407,COMPLETE
36408,COMPLETE
36409,PROCESSING
36410,COMPLETE
36411,COMPLETE
36412,ON_HOLD
36413,PENDING_PAYMENT
36414,COMPLETE
36415,CLOSED
36416,PENDING_PAYMENT
36417,PENDING_PAYMENT
36418,PENDING_PAYMENT
36419,COMPLETE
36420,PENDING_PAYMENT
36421,PROCESSING
36422,COMPLETE
36423,PENDING
36424,PROCESSING
36425,COMPLETE
36426,COMPLETE
36427,PENDING
36428,PROCESSING
36429,PENDING
36430,COMPLETE
36431,PROCESSING
36432,ON_HOLD
36433,SUSPECTED_FRAUD
36434,COMPLETE
36435,COMPLETE
36436,CLOSED
36437,SUSPECTED_FRAUD
36438,COMPLETE
36439,PENDING_PAYMENT
36440,ON_HOLD
36441,PENDING_PAYMENT
36442,COMPLETE
36443,COMPLETE
36444,PENDING_PAYMENT
36445,PENDING_PAYMENT
36446,CANCELED
36447,CANCELED
36448,CLOSED
36449,PENDING
36450,COMPLETE
36451,PENDING_PAYMENT
36452,CLOSED
36453,COMPLETE
36454,PENDING
36455,PROCESSING
36456,PROCESSING
36457,COMPLETE
36458,COMPLETE
36459,PAYMENT_REVIEW
36460,ON_HOLD
36461,CLOSED
36462,COMPLETE
36463,COMPLETE
36464,PENDING_PAYMENT
36465,ON_HOLD
36466,ON_HOLD
36467,COMPLETE
36468,PENDING_PAYMENT
36469,CLOSED
36470,ON_HOLD
36471,ON_HOLD
36472,PROCESSING
36473,PENDING_PAYMENT
36474,COMPLETE
36475,CLOSED
36476,PENDING_PAYMENT
36477,CLOSED
36478,CLOSED
36479,PENDING_PAYMENT
36480,PENDING_PAYMENT
36481,COMPLETE
36482,CLOSED
36483,CANCELED
36484,PROCESSING
36485,COMPLETE
36486,ON_HOLD
36487,CLOSED
36488,CLOSED
36489,COMPLETE
36490,COMPLETE
36491,COMPLETE
36492,COMPLETE
36493,COMPLETE
36494,PENDING_PAYMENT
36495,PENDING
36496,PROCESSING
36497,SUSPECTED_FRAUD
36498,CANCELED
36499,COMPLETE
36500,CANCELED
36501,PROCESSING
36502,COMPLETE
36503,PENDING
36504,CLOSED
36505,PENDING_PAYMENT
36506,PENDING_PAYMENT
36507,PENDING_PAYMENT
36508,COMPLETE
36509,PROCESSING
36510,COMPLETE
36511,PROCESSING
36512,ON_HOLD
36513,CLOSED
36514,CANCELED
36515,CLOSED
36516,COMPLETE
36517,CLOSED
36518,PROCESSING
36519,PENDING
36520,PENDING_PAYMENT
36521,PENDING_PAYMENT
36522,PENDING_PAYMENT
36523,PENDING_PAYMENT
36524,CANCELED
36525,PENDING_PAYMENT
36526,COMPLETE
36527,PENDING_PAYMENT
36528,ON_HOLD
36529,PROCESSING
36530,PROCESSING
36531,COMPLETE
36532,PENDING
36533,PENDING_PAYMENT
36534,COMPLETE
36535,COMPLETE
36536,PENDING
36537,COMPLETE
36538,COMPLETE
36539,COMPLETE
36540,CLOSED
36541,CLOSED
36542,PENDING_PAYMENT
36543,CANCELED
36544,ON_HOLD
36545,COMPLETE
36546,PENDING_PAYMENT
36547,CANCELED
36548,COMPLETE
36549,COMPLETE
36550,PROCESSING
36551,PENDING_PAYMENT
36552,COMPLETE
36553,PENDING
36554,COMPLETE
36555,PAYMENT_REVIEW
36556,COMPLETE
36557,COMPLETE
36558,PENDING_PAYMENT
36559,PENDING_PAYMENT
36560,PROCESSING
36561,CLOSED
36562,COMPLETE
36563,ON_HOLD
36564,PENDING_PAYMENT
36565,PROCESSING
36566,COMPLETE
36567,PENDING_PAYMENT
36568,ON_HOLD
36569,COMPLETE
36570,COMPLETE
36571,CANCELED
36572,PROCESSING
36573,CLOSED
36574,PROCESSING
36575,PENDING_PAYMENT
36576,PENDING_PAYMENT
36577,CLOSED
36578,ON_HOLD
36579,PENDING_PAYMENT
36580,PENDING_PAYMENT
36581,COMPLETE
36582,PENDING_PAYMENT
36583,COMPLETE
36584,SUSPECTED_FRAUD
36585,COMPLETE
36586,COMPLETE
36587,PROCESSING
36588,COMPLETE
36589,PROCESSING
36590,ON_HOLD
36591,COMPLETE
36592,COMPLETE
36593,PENDING
36594,PROCESSING
36595,ON_HOLD
36596,SUSPECTED_FRAUD
36597,COMPLETE
36598,COMPLETE
36599,PENDING_PAYMENT
36600,PENDING_PAYMENT
36601,PENDING_PAYMENT
36602,PENDING_PAYMENT
36603,ON_HOLD
36604,CLOSED
36605,COMPLETE
36606,PROCESSING
36607,PENDING
36608,PENDING
36609,COMPLETE
36610,PENDING_PAYMENT
36611,COMPLETE
36612,COMPLETE
36613,COMPLETE
36614,COMPLETE
36615,PENDING
36616,CLOSED
36617,PENDING
36618,SUSPECTED_FRAUD
36619,PENDING
36620,PROCESSING
36621,PENDING_PAYMENT
36622,PENDING
36623,COMPLETE
36624,PENDING
36625,PENDING_PAYMENT
36626,PENDING_PAYMENT
36627,PROCESSING
36628,COMPLETE
36629,COMPLETE
36630,PROCESSING
36631,PENDING_PAYMENT
36632,COMPLETE
36633,PROCESSING
36634,PENDING_PAYMENT
36635,PENDING_PAYMENT
36636,PROCESSING
36637,PROCESSING
36638,COMPLETE
36639,PENDING_PAYMENT
36640,COMPLETE
36641,COMPLETE
36642,COMPLETE
36643,ON_HOLD
36644,PENDING_PAYMENT
36645,PENDING_PAYMENT
36646,PENDING
36647,PENDING_PAYMENT
36648,COMPLETE
36649,PENDING_PAYMENT
36650,COMPLETE
36651,PENDING
36652,COMPLETE
36653,SUSPECTED_FRAUD
36654,PROCESSING
36655,PENDING_PAYMENT
36656,COMPLETE
36657,CLOSED
36658,COMPLETE
36659,CLOSED
36660,COMPLETE
36661,PENDING_PAYMENT
36662,PENDING
36663,PENDING_PAYMENT
36664,ON_HOLD
36665,COMPLETE
36666,PENDING
36667,COMPLETE
36668,COMPLETE
36669,CLOSED
36670,PENDING_PAYMENT
36671,COMPLETE
36672,COMPLETE
36673,COMPLETE
36674,PENDING_PAYMENT
36675,ON_HOLD
36676,COMPLETE
36677,COMPLETE
36678,PROCESSING
36679,COMPLETE
36680,PENDING
36681,PENDING
36682,COMPLETE
36683,PROCESSING
36684,PENDING_PAYMENT
36685,SUSPECTED_FRAUD
36686,COMPLETE
36687,PENDING_PAYMENT
36688,PENDING_PAYMENT
36689,CLOSED
36690,CLOSED
36691,COMPLETE
36692,PENDING_PAYMENT
36693,PENDING_PAYMENT
36694,COMPLETE
36695,SUSPECTED_FRAUD
36696,PROCESSING
36697,CANCELED
36698,CLOSED
36699,PENDING
36700,PENDING
36701,COMPLETE
36702,PENDING_PAYMENT
36703,ON_HOLD
36704,PROCESSING
36705,COMPLETE
36706,COMPLETE
36707,CLOSED
36708,COMPLETE
36709,PENDING_PAYMENT
36710,PENDING_PAYMENT
36711,PENDING
36712,PENDING
36713,PROCESSING
36714,CLOSED
36715,COMPLETE
36716,COMPLETE
36717,CANCELED
36718,PENDING
36719,COMPLETE
36720,COMPLETE
36721,PENDING_PAYMENT
36722,PENDING
36723,PENDING
36724,PENDING
36725,CLOSED
36726,PROCESSING
36727,PROCESSING
36728,CLOSED
36729,CANCELED
36730,PENDING_PAYMENT
36731,ON_HOLD
36732,COMPLETE
36733,PROCESSING
36734,CLOSED
36735,COMPLETE
36736,COMPLETE
36737,COMPLETE
36738,PENDING
36739,COMPLETE
36740,PENDING_PAYMENT
36741,COMPLETE
36742,CLOSED
36743,COMPLETE
36744,CLOSED
36745,PROCESSING
36746,PENDING
36747,PENDING_PAYMENT
36748,PENDING_PAYMENT
36749,COMPLETE
36750,COMPLETE
36751,COMPLETE
36752,PENDING_PAYMENT
36753,COMPLETE
36754,PROCESSING
36755,PENDING_PAYMENT
36756,PENDING
36757,PROCESSING
36758,COMPLETE
36759,COMPLETE
36760,PENDING_PAYMENT
36761,SUSPECTED_FRAUD
36762,CANCELED
36763,PENDING
36764,PROCESSING
36765,PENDING_PAYMENT
36766,CLOSED
36767,ON_HOLD
36768,COMPLETE
36769,CLOSED
36770,CLOSED
36771,PENDING
36772,COMPLETE
36773,PENDING_PAYMENT
36774,PENDING_PAYMENT
36775,COMPLETE
36776,COMPLETE
36777,COMPLETE
36778,PENDING
36779,CLOSED
36780,COMPLETE
36781,PENDING_PAYMENT
36782,COMPLETE
36783,COMPLETE
36784,PENDING
36785,PENDING
36786,COMPLETE
36787,ON_HOLD
36788,PENDING_PAYMENT
36789,PROCESSING
36790,SUSPECTED_FRAUD
36791,COMPLETE
36792,ON_HOLD
36793,COMPLETE
36794,CLOSED
36795,COMPLETE
36796,PENDING
36797,COMPLETE
36798,ON_HOLD
36799,PENDING_PAYMENT
36800,SUSPECTED_FRAUD
36801,COMPLETE
36802,PENDING
36803,ON_HOLD
36804,COMPLETE
36805,CLOSED
36806,ON_HOLD
36807,PENDING_PAYMENT
36808,COMPLETE
36809,COMPLETE
36810,PENDING
36811,SUSPECTED_FRAUD
36812,PENDING
36813,PENDING_PAYMENT
36814,PROCESSING
36815,COMPLETE
36816,CLOSED
36817,CLOSED
36818,COMPLETE
36819,COMPLETE
36820,PENDING_PAYMENT
36821,CLOSED
36822,PENDING_PAYMENT
36823,PENDING
36824,COMPLETE
36825,ON_HOLD
36826,COMPLETE
36827,COMPLETE
36828,PENDING_PAYMENT
36829,COMPLETE
36830,COMPLETE
36831,PENDING_PAYMENT
36832,ON_HOLD
36833,CLOSED
36834,COMPLETE
36835,COMPLETE
36836,CLOSED
36837,PROCESSING
36838,CLOSED
36839,COMPLETE
36840,PENDING
36841,COMPLETE
36842,PROCESSING
36843,ON_HOLD
36844,COMPLETE
36845,COMPLETE
36846,COMPLETE
36847,COMPLETE
36848,COMPLETE
36849,COMPLETE
36850,COMPLETE
36851,PENDING
36852,PENDING
36853,PROCESSING
36854,COMPLETE
36855,COMPLETE
36856,PROCESSING
36857,PENDING
36858,COMPLETE
36859,COMPLETE
36860,PENDING_PAYMENT
36861,PENDING_PAYMENT
36862,COMPLETE
36863,PROCESSING
36864,PENDING_PAYMENT
36865,PENDING
36866,COMPLETE
36867,CLOSED
36868,PROCESSING
36869,CANCELED
36870,CLOSED
36871,PENDING_PAYMENT
36872,PENDING_PAYMENT
36873,CLOSED
36874,COMPLETE
36875,ON_HOLD
36876,ON_HOLD
36877,COMPLETE
36878,PROCESSING
36879,COMPLETE
36880,PROCESSING
36881,COMPLETE
36882,PENDING_PAYMENT
36883,COMPLETE
36884,PENDING_PAYMENT
36885,COMPLETE
36886,COMPLETE
36887,COMPLETE
36888,PENDING
36889,PROCESSING
36890,CANCELED
36891,COMPLETE
36892,CLOSED
36893,CLOSED
36894,PROCESSING
36895,COMPLETE
36896,COMPLETE
36897,COMPLETE
36898,PENDING_PAYMENT
36899,PENDING_PAYMENT
36900,COMPLETE
36901,PROCESSING
36902,COMPLETE
36903,CANCELED
36904,PROCESSING
36905,SUSPECTED_FRAUD
36906,COMPLETE
36907,PENDING
36908,PROCESSING
36909,CLOSED
36910,PAYMENT_REVIEW
36911,COMPLETE
36912,COMPLETE
36913,COMPLETE
36914,PENDING
36915,COMPLETE
36916,PENDING
36917,COMPLETE
36918,PENDING_PAYMENT
36919,PENDING_PAYMENT
36920,COMPLETE
36921,CLOSED
36922,PENDING_PAYMENT
36923,COMPLETE
36924,PENDING_PAYMENT
36925,PENDING
36926,COMPLETE
36927,COMPLETE
36928,PENDING_PAYMENT
36929,PENDING_PAYMENT
36930,ON_HOLD
36931,PENDING_PAYMENT
36932,PENDING_PAYMENT
36933,CLOSED
36934,PENDING_PAYMENT
36935,COMPLETE
36936,PENDING_PAYMENT
36937,PROCESSING
36938,PENDING_PAYMENT
36939,COMPLETE
36940,PENDING_PAYMENT
36941,CLOSED
36942,PENDING_PAYMENT
36943,COMPLETE
36944,COMPLETE
36945,COMPLETE
36946,PENDING_PAYMENT
36947,PENDING
36948,PROCESSING
36949,ON_HOLD
36950,COMPLETE
36951,CLOSED
36952,PENDING_PAYMENT
36953,CLOSED
36954,CLOSED
36955,PENDING_PAYMENT
36956,COMPLETE
36957,PENDING_PAYMENT
36958,COMPLETE
36959,COMPLETE
36960,PENDING_PAYMENT
36961,COMPLETE
36962,PENDING_PAYMENT
36963,PENDING_PAYMENT
36964,ON_HOLD
36965,COMPLETE
36966,CLOSED
36967,PENDING_PAYMENT
36968,PROCESSING
36969,COMPLETE
36970,COMPLETE
36971,PENDING_PAYMENT
36972,COMPLETE
36973,PROCESSING
36974,CLOSED
36975,CLOSED
36976,PENDING_PAYMENT
36977,PENDING
36978,COMPLETE
36979,COMPLETE
36980,PENDING_PAYMENT
36981,COMPLETE
36982,PROCESSING
36983,ON_HOLD
36984,CLOSED
36985,COMPLETE
36986,PENDING_PAYMENT
36987,COMPLETE
36988,PENDING_PAYMENT
36989,PENDING_PAYMENT
36990,PROCESSING
36991,COMPLETE
36992,PROCESSING
36993,PENDING_PAYMENT
36994,PROCESSING
36995,CLOSED
36996,PROCESSING
36997,COMPLETE
36998,CLOSED
36999,PENDING
37000,PROCESSING
37001,COMPLETE
37002,COMPLETE
37003,CLOSED
37004,COMPLETE
37005,COMPLETE
37006,COMPLETE
37007,COMPLETE
37008,COMPLETE
37009,PENDING_PAYMENT
37010,COMPLETE
37011,PENDING
37012,PENDING
37013,SUSPECTED_FRAUD
37014,COMPLETE
37015,ON_HOLD
37016,COMPLETE
37017,PENDING_PAYMENT
37018,COMPLETE
37019,PENDING_PAYMENT
37020,COMPLETE
37021,COMPLETE
37022,PENDING
37023,PROCESSING
37024,COMPLETE
37025,COMPLETE
37026,COMPLETE
37027,COMPLETE
37028,COMPLETE
37029,PENDING_PAYMENT
37030,PENDING_PAYMENT
37031,PROCESSING
37032,PROCESSING
37033,PENDING_PAYMENT
37034,COMPLETE
37035,PROCESSING
37036,COMPLETE
37037,PENDING_PAYMENT
37038,PENDING_PAYMENT
37039,ON_HOLD
37040,PENDING_PAYMENT
37041,COMPLETE
37042,PENDING_PAYMENT
37043,ON_HOLD
37044,PENDING_PAYMENT
37045,COMPLETE
37046,PENDING_PAYMENT
37047,PENDING_PAYMENT
37048,SUSPECTED_FRAUD
37049,PENDING
37050,CLOSED
37051,ON_HOLD
37052,COMPLETE
37053,PENDING_PAYMENT
37054,PENDING_PAYMENT
37055,PROCESSING
37056,PENDING_PAYMENT
37057,PENDING_PAYMENT
37058,PROCESSING
37059,PROCESSING
37060,PENDING_PAYMENT
37061,PENDING_PAYMENT
37062,COMPLETE
37063,CLOSED
37064,COMPLETE
37065,CLOSED
37066,COMPLETE
37067,CANCELED
37068,COMPLETE
37069,PENDING_PAYMENT
37070,COMPLETE
37071,COMPLETE
37072,COMPLETE
37073,ON_HOLD
37074,CLOSED
37075,ON_HOLD
37076,COMPLETE
37077,PENDING
37078,CLOSED
37079,CLOSED
37080,CLOSED
37081,PROCESSING
37082,COMPLETE
37083,PROCESSING
37084,ON_HOLD
37085,COMPLETE
37086,PENDING_PAYMENT
37087,PROCESSING
37088,PENDING_PAYMENT
37089,PENDING_PAYMENT
37090,PENDING
37091,PROCESSING
37092,SUSPECTED_FRAUD
37093,COMPLETE
37094,COMPLETE
37095,COMPLETE
37096,CLOSED
37097,COMPLETE
37098,ON_HOLD
37099,PENDING_PAYMENT
37100,PROCESSING
37101,PENDING_PAYMENT
37102,COMPLETE
37103,COMPLETE
37104,PENDING
37105,PENDING_PAYMENT
37106,CANCELED
37107,COMPLETE
37108,CLOSED
37109,PENDING_PAYMENT
37110,PROCESSING
37111,PROCESSING
37112,PROCESSING
37113,PENDING
37114,PENDING_PAYMENT
37115,COMPLETE
37116,PENDING
37117,PENDING
37118,COMPLETE
37119,COMPLETE
37120,CANCELED
37121,PAYMENT_REVIEW
37122,CANCELED
37123,ON_HOLD
37124,PENDING_PAYMENT
37125,PENDING
37126,PROCESSING
37127,PROCESSING
37128,COMPLETE
37129,CLOSED
37130,ON_HOLD
37131,PROCESSING
37132,PROCESSING
37133,COMPLETE
37134,COMPLETE
37135,CLOSED
37136,PROCESSING
37137,PROCESSING
37138,CLOSED
37139,ON_HOLD
37140,COMPLETE
37141,PROCESSING
37142,CLOSED
37143,PROCESSING
37144,CLOSED
37145,COMPLETE
37146,COMPLETE
37147,PROCESSING
37148,COMPLETE
37149,PENDING_PAYMENT
37150,CLOSED
37151,PENDING_PAYMENT
37152,CLOSED
37153,PENDING
37154,COMPLETE
37155,COMPLETE
37156,COMPLETE
37157,COMPLETE
37158,PROCESSING
37159,COMPLETE
37160,PENDING
37161,PROCESSING
37162,COMPLETE
37163,COMPLETE
37164,PENDING_PAYMENT
37165,COMPLETE
37166,COMPLETE
37167,CLOSED
37168,PROCESSING
37169,PROCESSING
37170,COMPLETE
37171,CLOSED
37172,CLOSED
37173,PENDING
37174,COMPLETE
37175,PENDING_PAYMENT
37176,CLOSED
37177,CANCELED
37178,COMPLETE
37179,COMPLETE
37180,PENDING_PAYMENT
37181,PROCESSING
37182,PROCESSING
37183,COMPLETE
37184,COMPLETE
37185,CLOSED
37186,COMPLETE
37187,COMPLETE
37188,PROCESSING
37189,COMPLETE
37190,PENDING
37191,COMPLETE
37192,CLOSED
37193,ON_HOLD
37194,COMPLETE
37195,PROCESSING
37196,PENDING_PAYMENT
37197,COMPLETE
37198,PENDING_PAYMENT
37199,ON_HOLD
37200,PENDING
37201,PROCESSING
37202,SUSPECTED_FRAUD
37203,PENDING_PAYMENT
37204,PENDING_PAYMENT
37205,ON_HOLD
37206,COMPLETE
37207,PROCESSING
37208,COMPLETE
37209,COMPLETE
37210,PROCESSING
37211,COMPLETE
37212,COMPLETE
37213,COMPLETE
37214,PENDING_PAYMENT
37215,PENDING_PAYMENT
37216,COMPLETE
37217,COMPLETE
37218,COMPLETE
37219,COMPLETE
37220,COMPLETE
37221,PENDING_PAYMENT
37222,PROCESSING
37223,PROCESSING
37224,PENDING
37225,CLOSED
37226,PENDING
37227,COMPLETE
37228,CLOSED
37229,PROCESSING
37230,COMPLETE
37231,PENDING
37232,PENDING
37233,COMPLETE
37234,SUSPECTED_FRAUD
37235,PENDING_PAYMENT
37236,PENDING
37237,PENDING_PAYMENT
37238,COMPLETE
37239,COMPLETE
37240,PENDING_PAYMENT
37241,PROCESSING
37242,PENDING_PAYMENT
37243,COMPLETE
37244,PROCESSING
37245,COMPLETE
37246,CLOSED
37247,COMPLETE
37248,COMPLETE
37249,ON_HOLD
37250,PROCESSING
37251,PROCESSING
37252,CLOSED
37253,CLOSED
37254,PROCESSING
37255,COMPLETE
37256,PROCESSING
37257,COMPLETE
37258,SUSPECTED_FRAUD
37259,COMPLETE
37260,CLOSED
37261,SUSPECTED_FRAUD
37262,COMPLETE
37263,COMPLETE
37264,COMPLETE
37265,PENDING
37266,COMPLETE
37267,COMPLETE
37268,PENDING_PAYMENT
37269,PROCESSING
37270,PROCESSING
37271,COMPLETE
37272,CLOSED
37273,PENDING
37274,COMPLETE
37275,PENDING
37276,PENDING_PAYMENT
37277,PENDING_PAYMENT
37278,PENDING_PAYMENT
37279,PENDING_PAYMENT
37280,COMPLETE
37281,COMPLETE
37282,PENDING
37283,PENDING
37284,COMPLETE
37285,PENDING_PAYMENT
37286,COMPLETE
37287,COMPLETE
37288,COMPLETE
37289,COMPLETE
37290,PAYMENT_REVIEW
37291,PROCESSING
37292,CLOSED
37293,CLOSED
37294,COMPLETE
37295,COMPLETE
37296,ON_HOLD
37297,PENDING
37298,COMPLETE
37299,PROCESSING
37300,ON_HOLD
37301,COMPLETE
37302,PENDING_PAYMENT
37303,COMPLETE
37304,COMPLETE
37305,PROCESSING
37306,COMPLETE
37307,PENDING
37308,CLOSED
37309,COMPLETE
37310,CLOSED
37311,PROCESSING
37312,ON_HOLD
37313,CLOSED
37314,PENDING_PAYMENT
37315,COMPLETE
37316,CLOSED
37317,PENDING_PAYMENT
37318,CLOSED
37319,COMPLETE
37320,COMPLETE
37321,COMPLETE
37322,PENDING
37323,COMPLETE
